Date_class,retweet_count,favorite_count,followers_count,predict_class_label
3,6,12,0.136,4
4,608,4175,43,2
0,892,1794,43,4
0,3100,4513,43,2
0,0,2,1.43,4
2,22,0,0.435,4
0,230,0,43,3
3,0,1,0.0364,4
3,95,0,0.435,2
0,1115,1321,43,4
3,2,22,1.43,1
3,4,23,0.136,2
3,13,21,0.136,4
4,0,22,0.0364,4
1,52,0,0.0364,1
0,2044,5538,43,2
4,261,0,43,2
3,1113,0,0.435,1
3,112,0,43,4
0,2082,0,1.43,3
1,3,0,0.435,3
0,0,1,1.43,4
4,8,9,0.136,4
2,2,0,0.435,2
3,230,0,0.0364,4
3,27,0,0.136,4
0,315,0,43,2
0,43,0,6.82,4
3,17,53,1.43,4
3,36,0,6.82,4
0,0,2,1.43,4
3,2,0,0.136,3
1,5,0,0.435,2
1,8,0,0.435,2
3,0,1,1.43,4
3,0,4,0.0364,4
0,470,0,0.435,2
3,42,373,43,2
0,28,0,6.82,1
3,37,0,0.136,4
3,33,0,0.0364,4
4,1094,0,0.0364,4
2,60,0,6.82,4
2,75,0,0.435,1
2,11779,0,6.82,2
3,16730,31581,43,2
3,0,1,1.43,4
3,14,46,0.136,3
3,215,0,43,2
3,0,2,0.0364,4
2,87,500,6.82,4
3,5,0,1.43,2
1,3,0,1.43,4
3,0,0,0.136,4
2,64,404,6.82,3
3,9033,64566,43,1
1,40,0,6.82,4
0,64,0,0.435,3
4,9,0,0.136,4
4,7,0,0.136,4
0,2,0,1.43,2
4,15,0,0.136,3
3,29,160,6.82,2
4,4,0,0.136,4
3,181,1543,6.82,2
4,0,1,0.0364,2
3,7,7,0.136,4
1,0,6,6.82,3
1,12,116,6.82,2
4,36,0,0.136,4
3,0,7,0.0364,2
0,206,0,0.435,4
4,1,0,0.0364,1
0,6,0,0.435,1
0,407,1317,43,2
1,203,1062,6.82,4
0,13,0,0.0364,3
1,0,2,1.43,3
4,0,7,0.0364,2
0,39,273,6.82,4
3,3,18,6.82,3
0,45,0,0.136,4
4,0,0,0.0364,3
0,19,0,6.82,3
3,13,0,0.136,4
0,1,0,0.0364,2
3,10,65,0.136,2
3,1,0,0.0364,4
1,62,330,6.82,4
3,4,0,0.0364,4
4,380,1297,43,2
2,127,0,6.82,4
3,0,2,0.0364,4
3,151,1014,6.82,2
0,1114,0,0.435,2
3,3,0,0.0364,4
0,15983,70333,43,4
2,0,1,0.0364,2
3,148,136,43,2
0,31,71,0.435,1
4,0,1,0.0364,2
3,176,254,0.435,3
0,0,0,1.43,2
3,761,2684,43,4
3,0,10,1.43,4
1,38,0,6.82,1
0,408,313,43,4
0,0,0,1.43,3
0,9,20,0.136,4
2,2779,0,0.435,2
1,405,0,0.435,3
1,814,0,0.435,2
4,0,0,0.0364,2
1,786,0,0.435,4
0,308,0,0.0364,4
2,835,438,43,4
0,1,13,1.43,4
0,4,0,1.43,4
0,18,0,0.435,1
2,16,0,1.43,4
4,652,0,43,3
2,18,0,1.43,2
3,27,120,0.435,3
3,30,149,0.136,4
4,75,359,43,2
3,446,0,0.0364,2
3,26,0,6.82,4
4,3,16,0.0364,4
3,1836,0,43,2
0,225,0,0.435,1
1,104,1068,6.82,4
2,431,0,0.435,1
0,290,668,43,2
0,35,65,0.136,3
3,18,55,1.43,4
0,0,1,1.43,2
3,1284,1584,43,2
0,12,0,6.82,1
2,52,0,0.136,4
3,6,13,0.136,2
3,0,1,1.43,4
0,29,0,6.82,4
4,18,0,0.136,1
0,3,12,0.136,4
1,94,0,0.435,1
3,0,0,1.43,2
2,138,0,0.435,4
2,92,0,0.435,2
1,28,0,1.43,4
0,1308,3801,43,4
0,5026,13402,43,2
3,11,0,0.136,2
3,1,0,0.435,1
2,134,301,0.435,4
3,479,375,43,2
2,25,0,0.435,1
1,35,345,6.82,4
3,0,2,0.0364,4
0,10783,0,43,2
3,6,25,1.43,4
0,32,0,0.435,4
2,1,41,1.43,2
3,3094,11618,6.82,2
3,38,361,6.82,3
1,295,0,0.435,4
3,2,8,0.136,2
3,3,15,0.136,4
4,0,1,0.0364,4
3,1343,7522,43,2
3,512,0,0.0364,1
0,17,33,0.136,2
4,0,0,0.0364,4
4,1,21,0.0364,4
1,7960,9023,43,2
1,15,0,1.43,1
1,1,21,1.43,4
2,17,102,1.43,4
2,269,0,0.435,4
2,55,127,0.435,4
1,14,79,6.82,2
0,249,807,43,2
2,56,0,0.435,1
0,1676,13640,43,2
2,2,16,0.0364,3
0,225,1105,43,4
3,6,6,0.136,4
3,15,39,0.435,1
4,0,0,0.0364,4
2,16,40,1.43,4
4,6488,8453,43,2
0,4,0,0.0364,4
1,210,548,0.435,1
0,664,0,43,2
1,34,235,6.82,3
0,0,0,0.0364,2
3,6,120,1.43,1
3,0,2,1.43,4
3,1530,0,0.435,3
0,52,0,6.82,2
3,1370,2060,43,2
0,0,0,1.43,2
1,2,0,1.43,2
3,0,2,0.136,2
2,124,0,0.435,1
2,1429,2129,43,2
4,0,0,0.0364,3
4,6,12,0.136,3
1,39,323,6.82,2
3,285,0,43,2
3,91,0,43,3
3,8,0,1.43,4
0,250,272,43,2
3,15,34,0.136,4
4,6,61,0.136,1
0,0,0,0.0364,2
1,30,98,0.435,1
3,2823,0,0.435,3
2,0,6,0.0364,4
4,6765,38106,43,4
3,1,4,0.0364,4
2,52,277,6.82,2
3,2,0,1.43,4
3,17,0,0.136,4
0,0,0,0.0364,2
3,9230,4409,43,2
3,0,1,0.136,4
3,177,510,43,2
3,0,2,0.0364,2
3,4,0,0.0364,3
0,0,0,0.0364,4
0,1,14,0.136,1
0,6,0,1.43,3
3,0,0,0.0364,4
1,1,0,0.435,4
4,1126,911,43,4
0,0,4,0.0364,4
1,13,0,1.43,2
2,29,0,6.82,4
3,4,22,0.136,1
2,428,0,0.435,4
4,7,26,0.136,4
4,0,5,0.136,3
0,149,0,0.136,2
1,28,69,0.435,1
0,561,788,43,3
2,5,0,0.435,1
1,91,609,6.82,1
2,24,0,0.435,2
1,99,0,0.435,1
2,439,1531,6.82,3
2,0,3,1.43,2
3,2,8,0.136,2
3,0,1,0.136,2
1,163,0,0.435,4
2,11,0,0.435,3
3,238,0,6.82,4
1,99,0,0.435,1
3,185,676,43,2
0,686,1583,43,2
3,0,1,1.43,4
3,61,458,6.82,4
0,29,48,0.136,4
0,15,0,0.136,1
3,1904,0,0.435,4
3,6,16,0.136,4
0,24,0,6.82,2
1,129,0,0.435,4
0,3313,4832,43,1
0,0,2,0.0364,4
3,551,0,1.43,4
3,0,4,1.43,2
4,0,1,0.0364,4
0,0,5,1.43,3
3,299,0,0.0364,4
2,21,60,1.43,4
3,1,0,0.0364,4
0,898,396,43,2
2,6120,0,0.435,4
2,0,4,1.43,3
1,3,4,1.43,2
3,103,0,43,2
3,60,578,6.82,2
3,2204,0,0.435,3
1,72,0,0.435,4
1,952,3316,6.82,4
4,1,0,0.0364,1
4,10,9,0.136,4
4,443,0,0.0364,4
4,2544,0,0.136,4
3,30,171,6.82,2
0,365,0,0.435,4
0,27,214,0.435,4
0,86627,0,0.0364,3
2,38,409,6.82,4
3,161,0,43,2
4,4538,18916,43,2
1,20,0,1.43,4
4,5267,10811,43,2
4,12,61,0.0364,4
4,1,7,0.136,4
3,7,5,0.136,1
3,161,179,43,3
2,63,460,6.82,4
4,0,14,0.0364,4
0,101,0,6.82,2
4,1,23,0.0364,3
2,132,399,1.43,4
3,4,19,0.435,2
2,22,74,1.43,1
0,321,0,0.0364,2
3,4,57,1.43,4
4,3,7,0.136,3
4,1966,0,0.136,1
3,42,0,0.435,4
2,436,0,0.435,1
1,67,439,6.82,4
0,0,7,1.43,3
4,5,6,0.136,2
0,89,0,6.82,4
4,18,21,0.136,4
0,4,0,1.43,1
2,216,0,0.435,2
3,73,0,0.435,1
3,3830,0,0.435,2
0,51,499,6.82,4
2,0,0,0.0364,1
0,1274,0,0.435,1
0,447,0,1.43,2
3,73,0,0.435,4
0,211,0,0.0364,2
2,1,1,1.43,4
0,31,115,0.136,3
1,2,0,1.43,4
3,3,0,0.0364,4
3,0,13,1.43,4
1,19,0,0.435,4
4,0,0,0.0364,2
0,3,0,0.0364,4
3,4830,7746,43,4
2,5,0,1.43,1
3,214,1416,6.82,4
3,0,1,0.0364,2
0,774,0,0.435,2
3,2,13,0.136,4
0,5,16,0.136,3
1,222,1573,6.82,4
2,255,1834,6.82,2
3,0,3,0.0364,4
3,1,0,0.0364,4
1,162,175,43,2
2,8,0,1.43,4
0,567,2977,43,4
3,674,0,0.0364,2
1,99,0,0.435,3
3,2,0,1.43,3
4,0,0,0.0364,4
0,0,1,0.0364,4
3,20,105,0.136,2
3,47,221,6.82,4
3,106,307,1.43,4
3,1505,8899,43,2
3,15715,61583,43,4
3,5,0,0.0364,4
3,31,0,0.136,4
4,1,22,0.0364,4
3,3579,8070,43,2
1,6,39,1.43,4
3,0,0,0.0364,4
0,654,0,0.0364,4
0,21,0,0.0364,4
4,668,0,43,2
3,14963,19903,43,4
4,1,2,0.0364,4
3,18,0,0.136,2
3,0,3,0.136,2
4,5,57,0.136,2
1,4,0,1.43,1
3,259,2409,6.82,4
3,0,1,0.0364,2
1,131,0,0.435,2
3,6,30,0.136,4
0,1733,0,0.435,1
0,45,0,6.82,4
3,24,30,0.136,4
3,17,82,0.136,1
3,3882,5665,43,4
0,3630,9883,43,4
0,0,0,0.0364,4
2,438,0,0.435,1
0,22568,0,0.0364,2
3,1,0,0.0364,4
3,102,0,0.0364,4
3,1,8,1.43,4
3,0,9,0.0364,4
3,472,0,0.435,1
1,49,149,1.43,4
3,0,1,0.136,4
2,441,0,0.435,4
0,290,727,43,2
2,52,795,6.82,4
2,37,0,1.43,2
4,7,51,0.136,4
1,10,0,0.435,2
1,50,0,0.435,2
4,5,0,1.43,2
2,121,0,0.435,1
2,5,38,1.43,4
0,0,1,0.136,2
1,0,7,1.43,2
4,32,0,0.0364,3
2,4,0,0.435,4
0,0,0,0.0364,2
3,17,0,0.0364,2
0,0,1,1.43,2
2,94,290,6.82,3
0,283,0,43,4
3,0,16,0.0364,4
2,12,0,1.43,3
0,2,0,1.43,2
4,34,38,0.136,1
0,75,241,0.435,1
0,153,0,0.0364,2
0,6,0,1.43,3
4,1,0,0.0364,4
2,8,30,0.435,2
0,4,22,0.0364,4
2,9,52,0.435,4
3,4418,0,0.435,4
0,22,0,0.0364,4
4,4,16,0.136,4
0,30,0,0.136,4
2,13,0,1.43,1
3,104,643,6.82,2
4,8,0,0.136,4
0,109,414,43,4
2,14,54,1.43,4
2,55,0,1.43,1
0,258,0,0.435,1
0,7,43,0.136,2
1,103,540,6.82,3
4,281,1231,43,2
2,0,0,1.43,1
4,6,46,0.136,2
2,55,127,0.435,4
0,3,0,0.435,2
0,4,13,1.43,4
1,180,0,6.82,4
3,98,0,0.435,4
2,284,973,1.43,2
3,484,1044,43,2
3,195,574,43,2
3,31,119,0.136,4
1,114,507,6.82,3
4,137,543,43,4
0,201,804,43,4
3,1,24,0.136,2
4,0,1,0.0364,2
1,41,198,6.82,4
0,2,0,1.43,4
0,4541,58251,43,2
4,17,32,0.136,3
3,0,1,0.0364,2
1,707,692,43,2
0,13,0,1.43,1
2,187,0,0.435,2
4,4,4,0.136,4
4,5267,10811,43,2
0,0,0,1.43,4
1,8,0,0.435,1
0,1,0,0.0364,4
4,4,9,0.136,4
2,163,0,0.435,2
0,0,2,0.0364,2
0,1,0,0.136,2
0,2857,15348,43,2
3,0,6,0.0364,4
0,2,23,0.0364,4
4,0,1,0.0364,4
1,34,0,6.82,4
3,66,0,0.435,1
3,62,0,0.435,1
3,6,0,0.435,3
4,0,0,1.43,2
3,220,0,43,4
3,128,1363,6.82,2
4,4,18,0.136,4
0,0,0,1.43,2
0,9,0,0.435,1
3,804,0,0.435,2
3,263,0,0.435,3
3,117,0,1.43,1
1,15,0,6.82,4
3,66,0,0.136,4
2,847,0,0.435,1
3,4,13,0.136,3
4,4,8,0.136,3
0,6570,14560,6.82,3
1,1017,0,43,2
2,712,0,1.43,4
4,936,2751,43,2
3,2282,2106,43,2
1,5,0,1.43,4
0,2,0,0.0364,2
1,1422,15513,43,2
1,1551,5823,6.82,3
3,2,0,0.435,4
3,11,103,1.43,2
3,24,0,0.136,1
4,21,7,0.136,4
1,48,315,6.82,2
0,3579,15007,43,2
1,34,110,0.435,1
0,139,0,0.435,3
0,492,0,43,2
0,5,0,0.136,1
4,239,1568,43,2
4,16,0,0.136,4
0,48094,220414,43,2
4,242,622,43,2
0,0,0,1.43,4
3,573,4023,43,2
1,0,0,1.43,3
1,181,0,0.435,2
0,47,164,0.435,1
1,24,165,6.82,4
0,144,723,6.82,3
4,801,1765,43,2
0,361,0,0.435,2
1,55,0,6.82,2
1,1158,0,0.435,2
3,30,0,0.435,1
3,2670,0,1.43,2
0,2473,7072,43,2
2,2091,0,43,1
3,1,7,0.136,2
3,103,0,0.435,2
3,0,11,1.43,4
0,10,0,0.0364,4
3,0,0,0.0364,2
0,4044,0,0.435,4
0,0,4,6.82,2
3,0,16,0.0364,3
3,7,44,0.136,3
0,742,0,0.435,1
4,9,15,0.136,1
2,5,0,1.43,3
0,1,6,1.43,4
0,11,21,0.136,3
1,402,1376,43,2
3,171,0,0.136,2
2,1614,0,0.435,4
2,1,3,1.43,2
4,8543,45644,43,2
2,1,6,0.136,4
4,0,6,0.136,2
4,71,0,0.0364,1
3,8,22,0.136,4
4,11150,10475,43,2
1,0,58,1.43,4
0,2622,9024,43,2
3,4,7,0.136,4
2,13,0,0.435,3
1,671,0,0.0364,2
3,4,0,0.136,4
0,2,0,0.0364,4
1,48,0,6.82,3
2,58,0,0.435,1
4,229,0,43,4
2,135,410,43,2
2,0,0,1.43,2
0,91,0,0.435,4
3,32,170,1.43,2
4,15,0,0.0364,4
3,4,13,0.136,4
2,6,0,1.43,1
2,42,0,0.0364,4
2,920,0,1.43,2
3,52,0,0.136,1
0,72,0,0.435,3
4,2,16,0.136,3
2,264,0,0.435,2
3,44,0,0.435,3
0,0,9,6.82,2
0,918,679,43,4
3,5,0,0.0364,2
3,1,1,0.0364,2
0,4,9,0.136,4
4,363,0,43,3
2,83,655,6.82,2
0,0,0,0.0364,4
0,942,9039,43,4
2,242,507,0.435,3
3,12,45,0.136,2
4,0,2,0.0364,4
0,4,0,1.43,1
0,4,4,0.136,4
0,0,1,0.0364,2
3,10,20,0.136,3
0,803,0,0.435,3
0,656,2761,6.82,2
4,3,0,0.136,4
2,2,0,1.43,2
3,18,0,6.82,2
4,1,0,0.0364,4
3,2,8,0.136,2
0,134,0,43,3
2,1622,0,0.435,3
0,7881,29344,43,2
0,2,6,1.43,4
4,352,1375,43,2
1,50,260,6.82,2
2,17,83,1.43,4
3,7261,0,43,4
0,12,0,1.43,4
0,644,1820,6.82,4
3,114,0,0.435,1
0,0,1,0.0364,4
3,1140,0,6.82,2
2,14,0,0.435,4
1,136,1216,6.82,3
4,15,0,0.0364,4
0,9,0,1.43,2
4,27,0,1.43,1
1,951,0,0.435,2
3,5,0,0.136,4
4,4,8,0.136,3
4,333,0,43,2
3,167,727,6.82,4
1,89,328,0.435,4
3,2,2,0.136,2
3,1413,2838,0.435,3
1,25,0,6.82,4
3,791,0,0.435,4
2,5,0,1.43,2
0,1577,4061,6.82,4
3,0,0,0.136,4
3,13,0,0.136,2
2,1857,6201,43,2
0,416,308,43,3
0,73358,0,0.0364,4
0,11754,104555,43,2
4,600,3115,43,2
2,268,1049,6.82,4
3,2,13,0.0364,4
0,2,46,0.136,4
1,16,0,0.435,3
3,4499,29806,43,4
3,4,0,0.0364,2
3,598,1902,6.82,1
0,30,0,0.435,4
1,1,0,0.435,4
3,2005,0,0.435,1
3,1530,0,0.435,3
0,2961,0,0.435,2
2,243,654,0.435,2
3,42,0,0.435,2
4,22,60,0.136,2
0,666,1913,6.82,2
2,21,0,6.82,2
4,8,28,0.136,4
4,17,37,0.136,3
0,31,301,6.82,4
0,1,0,1.43,4
2,1411,1285,43,2
0,0,3,0.136,2
1,17,0,0.435,4
2,20,203,6.82,2
3,1162,0,0.0364,4
2,28,60,0.435,4
3,58,0,0.136,2
3,356,1925,6.82,2
0,16,0,1.43,4
2,1584,2913,0.435,1
0,0,1,1.43,2
3,365,371,43,4
0,7,0,1.43,4
0,0,1,0.0364,4
3,90,0,43,3
3,4,0,0.435,2
2,279,310,43,4
1,30,0,0.435,3
3,445,322,43,2
2,134,301,0.435,4
0,129,0,0.435,3
4,1,0,0.0364,4
3,0,2,0.0364,4
0,357,440,43,4
4,685,3360,43,1
4,0,3,0.0364,2
2,514,0,0.435,4
3,104,0,0.435,3
4,5006,0,0.0364,4
0,4,0,0.0364,4
2,10,79,1.43,4
3,17,0,0.435,2
3,288,775,1.43,4
2,8,0,0.435,1
3,34,0,6.82,3
3,1,0,0.0364,4
3,9098,4105,43,2
1,17,0,1.43,1
0,31,27,1.43,2
4,4978,0,43,4
4,106,277,43,2
0,0,3,0.0364,2
0,6,16,0.136,3
0,11,138,6.82,4
4,359,1110,43,2
0,0,7,0.0364,2
3,94,479,6.82,4
4,18,28,0.136,4
3,356,0,0.435,1
3,0,0,0.0364,4
3,0,0,0.0364,1
4,0,1,0.136,2
0,21,64,0.136,2
4,0,0,0.136,4
0,5,13,6.82,2
0,1694,0,0.435,4
0,8,0,1.43,4
1,1,5,6.82,2
3,367,766,0.136,4
0,135,0,0.435,4
0,5121,6545,43,2
2,19,38,0.136,2
0,48,355,6.82,4
0,12,41,0.136,2
2,55,0,0.435,3
3,1343,0,0.0364,2
4,0,0,0.0364,4
3,8,22,0.0364,2
3,0,1,0.136,4
0,628,10402,43,4
0,126,1005,6.82,4
1,14,208,1.43,2
0,0,2,0.0364,2
0,363,0,43,3
0,16,26,0.136,4
3,458,0,43,2
3,379,2231,6.82,4
0,279,1013,43,2
0,22,0,1.43,4
0,0,0,0.0364,4
2,51,0,0.435,3
0,444,0,6.82,4
3,7,0,0.0364,2
1,426,1075,1.43,1
3,5,0,0.0364,4
2,6,0,0.435,3
3,0,0,1.43,3
1,21,38,1.43,4
3,0,0,1.43,1
4,252,273,43,2
0,33,0,0.0364,3
4,22,35,0.136,4
2,1157,0,0.435,4
3,3649,0,0.435,2
3,13,54,1.43,3
3,473,0,0.435,1
1,0,2,0.0364,4
4,1879,2119,43,2
4,3278,4817,43,4
2,1,4,1.43,3
3,10,0,0.136,3
4,18,0,0.136,4
4,0,0,0.136,2
1,12,128,6.82,2
1,485,0,0.435,1
3,16,0,0.435,3
3,1,5,0.0364,4
3,84,317,43,2
0,102,0,43,2
0,82,0,43,2
1,5,30,1.43,4
1,311,2091,6.82,2
3,3097,0,0.435,2
4,2,0,0.0364,4
1,100,0,0.435,4
0,1,14,6.82,2
3,15,157,6.82,4
3,2876,4142,43,2
0,0,1,0.0364,4
3,107,0,0.0364,4
2,349,0,0.435,2
1,130,419,6.82,2
2,23,69,0.136,2
3,1151,0,0.435,2
4,2,10,0.0364,4
0,654,12355,43,2
0,33,0,6.82,3
2,113,0,0.435,3
2,57,376,6.82,4
3,8,55,0.136,2
2,4060,0,1.43,1
0,4,89,1.43,1
4,0,2,0.0364,4
3,7,15,0.136,4
4,4,5,0.136,4
1,1409,0,0.435,1
3,51,0,0.435,2
1,4915,16626,6.82,1
3,7,0,0.136,4
4,27,0,1.43,1
0,77,0,0.435,1
4,312,669,0.136,4
3,926,1144,43,2
4,13,65,0.136,4
0,0,1,0.0364,4
2,2,0,1.43,1
4,4939,31145,43,4
0,15,23,0.136,3
0,4,60,1.43,1
3,3041,4578,0.435,4
1,60,336,6.82,4
1,296,0,0.435,1
2,14,0,1.43,3
3,16397,0,0.0364,1
2,0,1,1.43,2
2,280,611,0.435,1
1,75,754,6.82,2
3,1,0,0.0364,2
0,57,0,6.82,2
1,50,106,0.435,1
0,144,0,6.82,2
0,360,1024,43,2
0,13,0,0.435,1
1,1764,3166,0.435,2
3,11,0,0.435,2
0,249,1166,6.82,2
4,1157,0,43,2
4,5,7,0.136,4
0,1303,3190,43,1
4,0,1,0.136,4
3,10251,0,6.82,4
1,755,4016,6.82,2
0,6,20,0.136,2
0,5345,10599,43,2
3,668,0,0.435,1
0,283,0,6.82,2
0,201,507,43,2
3,0,2,1.43,4
1,234,0,0.435,3
4,5,14,0.136,4
1,3,0,1.43,2
1,2,16,1.43,3
0,0,0,1.43,3
3,57,0,0.435,1
0,287,0,0.0364,3
2,1623,0,0.435,1
4,123,0,0.0364,4
2,21,89,1.43,4
3,67,0,0.435,4
3,27,339,6.82,4
3,3,0,0.435,4
2,12,27,1.43,3
3,42,0,0.0364,2
3,7,0,1.43,1
3,331,1494,1.43,4
3,12,0,0.0364,4
4,15555,26502,43,4
3,116,616,6.82,4
0,11,32,1.43,4
3,0,3,1.43,4
0,0,0,1.43,1
3,2725,5744,43,4
3,7,24,0.435,1
4,830,506,43,4
1,2115,0,0.435,4
0,1,0,0.136,3
2,9,0,1.43,3
3,48,526,6.82,2
0,3995,44951,43,4
4,0,0,0.136,4
2,92,0,0.435,4
2,268,0,0.435,3
3,0,0,0.0364,2
3,5,0,1.43,4
3,1,10,0.0364,4
2,2703,3116,43,3
3,5,7,0.136,4
4,15,0,0.0364,2
2,47,0,0.435,1
0,485,0,43,2
3,4080,0,43,2
0,0,2,0.0364,4
2,0,4,1.43,3
3,29,0,0.136,3
3,50,0,6.82,3
4,11521,35782,43,2
4,88,0,43,2
2,1144,583,43,2
3,6,85,0.0364,4
0,110,0,0.435,1
4,443,0,0.0364,4
0,19,161,6.82,4
2,1,0,1.43,3
2,13950,0,0.0364,1
1,418,0,0.435,1
0,37,0,0.0364,4
1,181,0,0.435,2
3,11214,0,0.0364,4
2,56,0,0.435,4
3,10,103,0.136,4
3,117,0,43,4
0,22,160,6.82,2
2,284,0,0.435,2
3,10,8,0.136,2
3,264,0,0.0364,4
0,701,0,0.435,1
0,14,62,1.43,1
0,959,10680,43,2
2,10,0,6.82,4
2,3051,0,0.435,4
3,19,0,6.82,2
4,8,60,0.136,2
1,4,129,1.43,2
2,1728,0,0.435,1
3,8,107,0.136,1
4,0,1,0.0364,2
1,174,1818,6.82,2
3,26,135,1.43,3
3,4,0,1.43,4
1,309,0,0.435,3
3,40,0,0.435,1
4,362,690,43,2
2,49,277,6.82,1
3,6,14,0.136,3
2,204,422,0.435,4
0,48,97,0.136,2
2,430,0,0.435,2
3,224,872,43,2
0,368,2025,43,3
2,12,0,0.435,1
0,7554,3063,43,4
4,134,382,43,2
2,656,4064,6.82,4
4,0,0,0.136,4
3,2691,20807,43,2
0,300,305,43,4
3,0,4,0.0364,4
2,10301,0,0.0364,3
3,4080,9907,43,2
3,0,0,1.43,2
3,3,35,0.136,4
3,50,0,6.82,3
4,10,0,0.0364,4
0,21,34,1.43,4
3,10,0,1.43,4
4,164,0,0.0364,4
3,16,0,0.136,4
2,10,0,0.435,3
3,182,1683,6.82,2
0,11,86,0.136,2
3,11159,0,0.0364,2
4,12,33,0.136,4
0,4,0,1.43,4
2,5391,0,43,2
1,118,516,43,3
2,14,0,6.82,3
2,20,0,0.136,4
2,10,62,1.43,3
4,6,16,0.136,2
4,337,1570,43,3
0,38,0,6.82,3
3,1,7,0.0364,4
1,49,0,0.435,1
2,1023,0,0.435,4
0,361,0,0.0364,4
4,1,9,0.0364,4
0,1260,0,0.0364,3
0,1474,0,0.435,4
0,2378,20660,43,2
0,178,228,43,2
0,1604,0,43,2
0,0,2,6.82,4
0,735,3240,6.82,2
4,0,1,0.0364,4
2,38,222,6.82,2
0,99,238,43,2
2,13,0,0.0364,3
4,5,0,0.136,3
1,2115,0,0.435,4
4,0,5,0.0364,2
0,0,0,1.43,2
0,444,377,43,2
3,13,26,0.435,4
3,1953,832,43,2
3,0,4,0.0364,4
3,15,0,1.43,4
0,2820,13972,43,2
1,8479,3220,43,2
3,0,2,0.0364,4
3,144,0,0.435,2
3,0,2,0.0364,2
0,9,0,1.43,4
3,127,513,43,2
4,8,12,0.136,3
0,3,9,1.43,2
4,6247,1949,43,2
0,3,33,0.0364,4
0,0,2,1.43,4
2,32,142,0.435,3
3,0,3,0.0364,4
2,63,0,0.435,1
2,58,764,6.82,2
2,1663,0,0.435,4
1,159,0,6.82,3
3,0,2,1.43,4
0,63,511,6.82,3
3,0,0,0.0364,2
0,5026,13402,43,2
0,87,0,0.435,4
0,1,3,1.43,2
3,6,0,0.0364,4
3,20,0,6.82,4
3,0,0,0.136,1
2,150,0,0.435,1
2,27,158,6.82,4
4,20671,119684,43,2
3,881,0,0.0364,4
3,1,0,0.0364,4
4,1,2,0.0364,4
3,56,0,43,2
3,239,0,0.136,4
3,8,68,0.136,2
3,3,0,0.0364,4
4,1838,6017,43,2
3,460,5304,43,4
3,4,0,1.43,3
1,22,100,1.43,4
1,93,551,6.82,4
4,0,4,1.43,4
3,1049,5653,43,4
0,29524,123273,43,2
0,199,657,43,2
2,47,430,6.82,2
3,44,0,0.136,1
0,0,0,1.43,1
2,122,206,0.435,1
0,60,188,43,2
2,29,0,6.82,2
2,52,433,6.82,2
2,20,0,0.435,2
3,10,0,0.136,3
3,3585,15362,43,2
0,0,32,0.0364,1
1,68,722,6.82,2
0,126,636,6.82,2
2,351,1670,6.82,1
2,1444,4506,43,2
3,22,0,6.82,2
0,5,59,0.136,2
3,120,731,6.82,3
3,13,45,0.136,4
0,1,0,0.0364,2
4,2,10,0.0364,4
1,914,0,0.435,2
0,16,54,0.136,4
0,35,0,0.0364,3
4,209,0,0.0364,2
2,1474,6065,6.82,4
1,379,0,0.435,4
3,11,0,0.136,2
1,420,0,0.435,1
3,5,27,0.435,4
0,855,6343,6.82,4
2,405,0,0.435,4
3,2993,6059,0.435,4
3,14,51,0.435,3
1,33,0,1.43,4
4,4,33,0.136,2
3,501,0,0.435,1
2,0,0,1.43,4
3,1827,0,1.43,4
3,1,3,0.0364,2
4,949,5174,43,4
4,1851,0,43,2
1,222,527,0.435,1
2,2272,6359,6.82,2
1,40,476,6.82,4
4,420,0,0.136,3
3,4619,20924,43,4
0,0,0,0.0364,4
0,29,0,6.82,2
3,40,0,0.435,3
4,0,1,0.136,4
3,27,0,0.435,2
1,9,52,1.43,2
0,0,0,1.43,1
2,1,0,0.435,2
2,27,263,6.82,4
3,110,0,0.435,4
3,69,0,0.435,2
1,171,1480,6.82,3
0,435,220,43,2
0,26,39,0.136,2
3,305,0,0.136,2
3,14,18,0.136,3
3,40,0,6.82,4
3,76,0,0.0364,2
3,52,0,6.82,4
0,0,0,0.0364,2
0,69,358,6.82,3
3,253,0,0.136,4
3,39,0,0.435,4
0,3,0,0.435,3
4,26,0,0.136,4
0,4868,14716,6.82,2
0,2406,22490,43,3
0,759,2671,43,2
0,0,0,1.43,4
4,24,51,0.0364,4
3,110,0,43,4
3,0,0,0.0364,2
1,59,0,1.43,4
4,250,190,43,2
0,12,30,0.136,4
3,761,0,0.435,3
3,9006,0,0.0364,3
3,332,950,43,4
2,53,590,6.82,4
2,4,0,1.43,3
3,242,0,1.43,2
0,5,0,0.136,2
0,429,0,0.435,1
1,23,251,6.82,2
1,197,503,0.435,1
0,0,2,1.43,4
3,379,1028,43,2
3,4,6,0.136,1
1,26,0,6.82,4
4,10,33,0.136,2
3,29,0,0.435,2
4,0,1,0.0364,2
2,56,693,6.82,2
3,4,8,0.136,4
0,0,0,0.136,4
3,2378,4690,43,2
0,1,11,0.0364,4
3,48,526,6.82,2
4,733,1210,43,4
3,4069,31835,43,4
0,41,270,6.82,2
3,5,10,0.136,4
1,172,533,43,4
2,0,0,1.43,2
1,8,0,0.435,1
1,8,0,6.82,4
1,97,485,6.82,3
3,676,7971,43,2
1,24,165,6.82,4
3,554,0,0.435,4
1,74,0,6.82,2
0,67,0,0.0364,4
4,253,0,43,4
